OBJECTID,MIN,MAX,MEAN,STD,year,type,MIN_1,MAX_1,MEAN_1,STD_1,MIN_12,MAX_12,MAJORITY,MIN_12_13,MAX_12_13,MEAN_12_13,MAJORITY_1
621,1640.510009765625000,1640.510009765625000,1640.510009765625000,0.000000000000000,2010,0,3.018829584121704,3.018829584121704,3.018829584121704,0.000000000000000,2,2,2,2,2,2.000000000000000,2
622,1640.369995117187500,1640.369995117187500,1640.369995117187500,0.000000000000000,2010,0,2.510586023330688,2.510586023330688,2.510586023330688,0.000000000000000,1,2,1,2,2,2.000000000000000,2
623,1640.229980468750000,1640.229980468750000,1640.229980468750000,0.000000000000000,2010,0,1.596816658973694,1.596816658973694,1.596816658973694,0.000000000000000,1,2,1,2,2,2.000000000000000,2
624,1635.550048828125000,1640.079956054687500,1638.100016276041742,1.892742899921716,2010,0,3.933893442153931,26.093101501464844,14.979031642278036,9.046590117614233,1,2,1,2,2,2.000000000000000,2
625,1618.770019531250000,1639.689941406250000,1630.648335774739508,7.412084043972170,2010,0,6.747292041778564,36.276279449462891,24.536513725916546,9.428630097626774,2,3,2,2,2,2.000000000000000,2
626,1605.339965820312500,1639.920043945312500,1618.292000325520803,11.489696523469668,2010,0,8.970847129821777,39.389846801757812,28.415927187601724,7.320393778807885,2,2,2,1,3,1.857142857142857,2
627,1603.020019531250000,1639.680053710937500,1614.384446885850593,11.721558271480893,2010,0,13.562079429626465,36.663738250732422,27.585109657711453,4.790511484771388,2,2,2,1,3,1.894736842105263,1
628,1628.069946289062500,1635.459960937500000,1632.720759465144283,2.142683480651449,2010,0,3.589957237243652,20.938688278198242,10.176310209127573,4.952337895458936,2,2,2,2,2,2.000000000000000,2
629,1635.469970703125000,1635.469970703125000,1635.469970703125000,0.000000000000000,2010,0,2.840852975845337,2.840852975845337,2.840852975845337,0.000000000000000,2,2,2,2,2,2.000000000000000,2
630,1635.479980468750000,1635.479980468750000,1635.479980468750000,0.000000000000000,2010,0,2.176468849182129,2.176468849182129,2.176468849182129,0.000000000000000,2,2,2,2,2,2.000000000000000,2
631,1635.800048828125000,1635.800048828125000,1635.800048828125000,0.000000000000000,2010,0,6.605466842651367,6.605466842651367,6.605466842651367,0.000000000000000,2,2,2,2,2,2.000000000000000,2
632,1636.579956054687500,1636.579956054687500,1636.579956054687500,0.000000000000000,2010,0,10.420427322387695,10.420427322387695,10.420427322387695,0.000000000000000,2,2,2,2,2,2.000000000000000,2
633,1637.439941406250000,1637.439941406250000,1637.439941406250000,0.000000000000000,2010,0,9.826356887817383,9.826356887817383,9.826356887817383,0.000000000000000,2,2,2,2,2,2.000000000000000,2
634,1638.010009765625000,1638.010009765625000,1638.010009765625000,0.000000000000000,2010,0,8.910633087158203,8.910633087158203,8.910633087158203,0.000000000000000,2,2,2,2,2,2.000000000000000,2
635,1637.959960937500000,1637.959960937500000,1637.959960937500000,0.000000000000000,2010,0,13.165108680725098,13.165108680725098,13.165108680725098,0.000000000000000,2,2,2,2,2,2.000000000000000,2
636,1637.939941406250000,1637.939941406250000,1637.939941406250000,0.000000000000000,2010,0,20.457878112792969,20.457878112792969,20.457878112792969,0.000000000000000,2,2,2,2,2,2.000000000000000,2
637,1640.069946289062500,1640.069946289062500,1640.069946289062500,0.000000000000000,2010,0,23.415176391601562,23.415176391601562,23.415176391601562,0.000000000000000,2,2,2,2,2,2.000000000000000,2
638,1641.430053710937500,1641.430053710937500,1641.430053710937500,0.000000000000000,2010,0,20.080795288085938,20.080795288085938,20.080795288085938,0.000000000000000,2,2,2,2,2,2.000000000000000,2
639,1641.380004882812500,1641.380004882812500,1641.380004882812500,0.000000000000000,2010,0,11.360068321228027,11.360068321228027,11.360068321228027,0.000000000000000,2,2,2,2,2,2.000000000000000,2
640,1641.209960937500000,1641.209960937500000,1641.209960937500000,0.000000000000000,2010,0,1.837781429290771,1.837781429290771,1.837781429290771,0.000000000000000,2,2,2,2,2,2.000000000000000,2
641,1640.819946289062500,1640.819946289062500,1640.819946289062500,0.000000000000000,2010,0,4.203046798706055,4.203046798706055,4.203046798706055,0.000000000000000,2,2,2,2,2,2.000000000000000,2
642,1640.560058593750000,1640.560058593750000,1640.560058593750000,0.000000000000000,2010,0,3.485595703125000,3.485595703125000,3.485595703125000,0.000000000000000,2,2,2,2,2,2.000000000000000,2
643,1640.339965820312500,1640.339965820312500,1640.339965820312500,0.000000000000000,2010,0,2.874833106994629,2.874833106994629,2.874833106994629,0.000000000000000,2,2,2,2,2,2.000000000000000,2
644,1640.199951171875000,1640.199951171875000,1640.199951171875000,0.000000000000000,2010,0,1.575027227401733,1.575027227401733,1.575027227401733,0.000000000000000,1,2,2,2,2,2.000000000000000,2
645,1640.060058593750000,1640.060058593750000,1640.060058593750000,0.000000000000000,2010,0,1.682115554809570,1.682115554809570,1.682115554809570,0.000000000000000,1,2,1,2,2,2.000000000000000,2
646,1640.310058593750000,1640.310058593750000,1640.310058593750000,0.000000000000000,2010,0,4.645542144775391,4.645542144775391,4.645542144775391,0.000000000000000,1,2,1,2,2,2.000000000000000,2
647,1640.260009765625000,1640.260009765625000,1640.260009765625000,0.000000000000000,2010,0,6.123144626617432,6.123144626617432,6.123144626617432,0.000000000000000,2,3,2,2,2,2.000000000000000,2
648,1633.729980468750000,1640.150024414062500,1637.409993489583258,2.703937353957610,2010,0,5.124578475952148,25.436683654785156,16.814591725667317,8.571445234849079,2,2,2,2,2,2.000000000000000,2
649,1613.849975585937500,1640.089965820312500,1628.914978027343750,8.796754713051982,2010,0,8.104863166809082,33.880496978759766,24.528045813242596,8.519709948812068,2,2,2,2,2,2.000000000000000,2
650,1601.930053710937500,1639.449951171875000,1616.337988281250091,12.041726884937466,2010,0,18.539489746093750,38.670902252197266,28.049504597981770,5.402378755920715,2,2,2,1,3,2.071428571428572,2
651,1629.150024414062500,1636.209960937500000,1633.588454026442378,2.061710188935146,2010,0,4.413754463195801,19.032691955566406,11.772534223703238,3.919797936960128,2,2,2,2,2,2.000000000000000,2
652,1635.890014648437500,1635.890014648437500,1635.890014648437500,0.000000000000000,2010,0,16.332311630249023,16.332311630249023,16.332311630249023,0.000000000000000,2,2,2,2,2,2.000000000000000,2
653,1635.790039062500000,1635.790039062500000,1635.790039062500000,0.000000000000000,2010,0,17.441238403320312,17.441238403320312,17.441238403320312,0.000000000000000,2,2,2,2,2,2.000000000000000,2
654,1635.719970703125000,1635.719970703125000,1635.719970703125000,0.000000000000000,2010,0,18.731655120849609,18.731655120849609,18.731655120849609,0.000000000000000,2,2,2,2,2,2.000000000000000,2
655,1637.180053710937500,1637.180053710937500,1637.180053710937500,0.000000000000000,2010,0,18.601743698120117,18.601743698120117,18.601743698120117,0.000000000000000,2,2,2,2,2,2.000000000000000,2
656,1638.000000000000000,1638.000000000000000,1638.000000000000000,0.000000000000000,2010,0,17.305019378662109,17.305019378662109,17.305019378662109,0.000000000000000,2,2,2,2,2,2.000000000000000,2
657,1638.560058593750000,1638.560058593750000,1638.560058593750000,0.000000000000000,2010,0,19.108291625976562,19.108291625976562,19.108291625976562,0.000000000000000,2,2,2,2,2,2.000000000000000,2
658,1639.719970703125000,1639.719970703125000,1639.719970703125000,0.000000000000000,2010,0,21.077079772949219,21.077079772949219,21.077079772949219,0.000000000000000,2,2,2,2,2,2.000000000000000,2
659,1641.430053710937500,1641.430053710937500,1641.430053710937500,0.000000000000000,2010,0,18.694620132446289,18.694620132446289,18.694620132446289,0.000000000000000,2,2,2,2,2,2.000000000000000,2
660,1641.500000000000000,1641.500000000000000,1641.500000000000000,0.000000000000000,2010,0,10.448077201843262,10.448077201843262,10.448077201843262,0.000000000000000,2,2,2,2,2,2.000000000000000,2
661,1641.449951171875000,1641.449951171875000,1641.449951171875000,0.000000000000000,2010,0,2.455031394958496,2.455031394958496,2.455031394958496,0.000000000000000,2,2,2,2,2,2.000000000000000,2
662,1641.380004882812500,1641.380004882812500,1641.380004882812500,0.000000000000000,2010,0,1.379552006721497,1.379552006721497,1.379552006721497,0.000000000000000,2,2,2,2,2,2.000000000000000,2
663,1641.219970703125000,1641.219970703125000,1641.219970703125000,0.000000000000000,2010,0,4.046006202697754,4.046006202697754,4.046006202697754,0.000000000000000,2,2,2,2,2,2.000000000000000,2
664,1640.630004882812500,1640.630004882812500,1640.630004882812500,0.000000000000000,2010,0,4.945134639739990,4.945134639739990,4.945134639739990,0.000000000000000,2,2,2,2,2,2.000000000000000,2
665,1640.369995117187500,1640.369995117187500,1640.369995117187500,0.000000000000000,2010,0,3.380655288696289,3.380655288696289,3.380655288696289,0.000000000000000,2,2,2,2,2,2.000000000000000,2
666,1640.180053710937500,1640.180053710937500,1640.180053710937500,0.000000000000000,2010,0,1.660630464553833,1.660630464553833,1.660630464553833,0.000000000000000,2,2,2,2,2,2.000000000000000,2
667,1640.030029296875000,1640.030029296875000,1640.030029296875000,0.000000000000000,2010,0,2.146746158599854,2.146746158599854,2.146746158599854,0.000000000000000,1,2,2,2,2,2.000000000000000,2
668,1640.359985351562500,1640.359985351562500,1640.359985351562500,0.000000000000000,2010,0,6.519242763519287,6.519242763519287,6.519242763519287,0.000000000000000,1,2,1,2,2,2.000000000000000,2
669,1640.959960937500000,1640.959960937500000,1640.959960937500000,0.000000000000000,2010,0,7.715325832366943,7.715325832366943,7.715325832366943,0.000000000000000,1,2,1,2,2,2.000000000000000,2
670,1641.010009765625000,1641.010009765625000,1641.010009765625000,0.000000000000000,2010,0,7.888483047485352,7.888483047485352,7.888483047485352,0.000000000000000,2,3,2,2,2,2.000000000000000,2
671,1640.609985351562500,1640.609985351562500,1640.609985351562500,0.000000000000000,2010,0,7.029008865356445,7.029008865356445,7.029008865356445,0.000000000000000,2,2,2,2,2,2.000000000000000,2
672,1632.839965820312500,1640.449951171875000,1636.779988606770758,3.112626827967290,2010,0,12.202589988708496,25.037727355957031,19.252525011698406,5.315690571037341,2,2,2,2,2,2.000000000000000,2
673,1613.890014648437500,1638.329956054687500,1628.129984537760492,8.089194693216532,2010,0,20.310184478759766,34.987155914306641,25.505929946899414,5.004366697421450,2,2,2,2,2,2.000000000000000,2
674,1600.849975585937500,1636.209960937500000,1615.975317382812591,11.525798483348950,2010,0,20.201383590698242,40.014804840087891,27.733197530110676,5.284269468172791,2,2,2,1,3,2.071428571428572,2
675,1629.699951171875000,1638.140014648437500,1634.546921950120122,2.470003815105296,2010,0,4.142066001892090,16.487182617187500,9.628590730520395,3.037209566789115,2,2,2,2,2,2.000000000000000,2
676,1638.430053710937500,1638.430053710937500,1638.430053710937500,0.000000000000000,2010,0,13.870386123657227,13.870386123657227,13.870386123657227,0.000000000000000,2,2,2,2,2,2.000000000000000,2
677,1638.630004882812500,1638.630004882812500,1638.630004882812500,0.000000000000000,2010,0,16.311132431030273,16.311132431030273,16.311132431030273,0.000000000000000,2,2,2,2,2,2.000000000000000,2
678,1639.089965820312500,1639.089965820312500,1639.089965820312500,0.000000000000000,2010,0,17.499027252197266,17.499027252197266,17.499027252197266,0.000000000000000,2,2,2,2,2,2.000000000000000,2
679,1639.540039062500000,1639.540039062500000,1639.540039062500000,0.000000000000000,2010,0,15.109950065612793,15.109950065612793,15.109950065612793,0.000000000000000,2,2,2,2,2,2.000000000000000,2
680,1639.790039062500000,1639.790039062500000,1639.790039062500000,0.000000000000000,2010,0,14.662715911865234,14.662715911865234,14.662715911865234,0.000000000000000,2,2,2,2,2,2.000000000000000,2
681,1641.300048828125000,1641.300048828125000,1641.300048828125000,0.000000000000000,2010,0,15.485316276550293,15.485316276550293,15.485316276550293,0.000000000000000,2,2,2,2,2,2.000000000000000,2
682,1641.619995117187500,1641.619995117187500,1641.619995117187500,0.000000000000000,2010,0,10.635767936706543,10.635767936706543,10.635767936706543,0.000000000000000,2,2,2,2,2,2.000000000000000,2
683,1641.560058593750000,1641.560058593750000,1641.560058593750000,0.000000000000000,2010,0,3.804401636123657,3.804401636123657,3.804401636123657,0.000000000000000,2,2,2,2,2,2.000000000000000,2
684,1641.510009765625000,1641.510009765625000,1641.510009765625000,0.000000000000000,2010,0,0.513151347637177,0.513151347637177,0.513151347637177,0.000000000000000,2,2,2,2,2,2.000000000000000,2
685,1641.459960937500000,1641.459960937500000,1641.459960937500000,0.000000000000000,2010,0,0.959781944751740,0.959781944751740,0.959781944751740,0.000000000000000,2,2,2,2,2,2.000000000000000,2
686,1641.339965820312500,1641.339965820312500,1641.339965820312500,0.000000000000000,2010,0,1.612247586250305,1.612247586250305,1.612247586250305,0.000000000000000,2,2,2,2,2,2.000000000000000,2
687,1641.180053710937500,1641.180053710937500,1641.180053710937500,0.000000000000000,2010,0,4.079792022705078,4.079792022705078,4.079792022705078,0.000000000000000,2,2,2,2,2,2.000000000000000,2
688,1640.589965820312500,1640.589965820312500,1640.589965820312500,0.000000000000000,2010,0,5.739644050598145,5.739644050598145,5.739644050598145,0.000000000000000,2,2,2,2,2,2.000000000000000,2
689,1640.180053710937500,1640.180053710937500,1640.180053710937500,0.000000000000000,2010,0,2.722966670989990,2.722966670989990,2.722966670989990,0.000000000000000,2,2,2,2,2,2.000000000000000,2
690,1640.010009765625000,1640.010009765625000,1640.010009765625000,0.000000000000000,2010,0,2.429380655288696,2.429380655288696,2.429380655288696,0.000000000000000,2,2,2,2,2,2.000000000000000,2
691,1640.410034179687500,1640.410034179687500,1640.410034179687500,0.000000000000000,2010,0,7.058947086334229,7.058947086334229,7.058947086334229,0.000000000000000,1,2,1,2,2,2.000000000000000,2
692,1641.010009765625000,1641.010009765625000,1641.010009765625000,0.000000000000000,2010,0,8.915639877319336,8.915639877319336,8.915639877319336,0.000000000000000,1,2,1,2,2,2.000000000000000,2
693,1641.550048828125000,1641.550048828125000,1641.550048828125000,0.000000000000000,2010,0,7.292942047119141,7.292942047119141,7.292942047119141,0.000000000000000,2,3,2,2,2,2.000000000000000,2
694,1641.760009765625000,1641.760009765625000,1641.760009765625000,0.000000000000000,2010,0,5.463438987731934,5.463438987731934,5.463438987731934,0.000000000000000,3,3,3,2,2,2.000000000000000,2
695,1641.349975585937500,1641.349975585937500,1641.349975585937500,0.000000000000000,2010,0,10.004842758178711,10.004842758178711,10.004842758178711,0.000000000000000,3,3,3,2,2,2.000000000000000,2
696,1640.250000000000000,1640.250000000000000,1640.250000000000000,0.000000000000000,2010,0,20.794166564941406,20.794166564941406,20.794166564941406,0.000000000000000,2,2,2,2,2,2.000000000000000,2
697,1631.150024414062500,1637.959960937500000,1634.609985351562500,2.781232514129992,2010,0,21.585069656372070,26.764724731445312,23.908015569051106,2.148004357419992,2,2,2,2,2,2.000000000000000,2
698,1615.030029296875000,1635.520019531250000,1626.944986979166742,6.673016084899846,2010,0,21.049886703491211,37.920043945312500,25.619201342264812,5.667305178672855,2,2,2,1,2,1.833333333333333,2
699,1631.589965820312500,1638.079956054687500,1635.047691932091311,2.025457039145927,2010,0,3.391932249069214,14.395374298095703,7.776584276786218,3.329368284751784,2,2,2,2,2,2.000000000000000,2
700,1638.280029296875000,1638.280029296875000,1638.280029296875000,0.000000000000000,2010,0,3.518787860870361,3.518787860870361,3.518787860870361,0.000000000000000,2,2,2,2,2,2.000000000000000,2
701,1638.680053710937500,1638.680053710937500,1638.680053710937500,0.000000000000000,2010,0,4.691703319549561,4.691703319549561,4.691703319549561,0.000000000000000,2,2,2,2,2,2.000000000000000,2
702,1639.089965820312500,1639.089965820312500,1639.089965820312500,0.000000000000000,2010,0,4.877257347106934,4.877257347106934,4.877257347106934,0.000000000000000,2,2,2,2,2,2.000000000000000,2
703,1639.500000000000000,1639.500000000000000,1639.500000000000000,0.000000000000000,2010,0,4.134455204010010,4.134455204010010,4.134455204010010,0.000000000000000,2,2,2,2,2,2.000000000000000,2
704,1639.839965820312500,1639.839965820312500,1639.839965820312500,0.000000000000000,2010,0,7.691973686218262,7.691973686218262,7.691973686218262,0.000000000000000,2,2,2,2,2,2.000000000000000,2
705,1640.910034179687500,1640.910034179687500,1640.910034179687500,0.000000000000000,2010,0,9.776704788208008,9.776704788208008,9.776704788208008,0.000000000000000,2,2,2,2,2,2.000000000000000,2
706,1641.630004882812500,1641.630004882812500,1641.630004882812500,0.000000000000000,2010,0,5.957181930541992,5.957181930541992,5.957181930541992,0.000000000000000,2,2,2,2,2,2.000000000000000,2
707,1641.579956054687500,1641.579956054687500,1641.579956054687500,0.000000000000000,2010,0,2.132472991943359,2.132472991943359,2.132472991943359,0.000000000000000,2,2,2,2,2,2.000000000000000,2
708,1641.520019531250000,1641.520019531250000,1641.520019531250000,0.000000000000000,2010,0,0.447429746389389,0.447429746389389,0.447429746389389,0.000000000000000,2,2,2,2,2,2.000000000000000,2
709,1641.469970703125000,1641.469970703125000,1641.469970703125000,0.000000000000000,2010,0,1.585402131080627,1.585402131080627,1.585402131080627,0.000000000000000,2,2,2,2,2,2.000000000000000,2
710,1641.310058593750000,1641.310058593750000,1641.310058593750000,0.000000000000000,2010,0,3.528643846511841,3.528643846511841,3.528643846511841,0.000000000000000,2,2,2,2,2,2.000000000000000,2
711,1641.150024414062500,1641.150024414062500,1641.150024414062500,0.000000000000000,2010,0,5.512729644775391,5.512729644775391,5.512729644775391,0.000000000000000,2,2,2,2,2,2.000000000000000,2
712,1640.709960937500000,1640.709960937500000,1640.709960937500000,0.000000000000000,2010,0,5.872890949249268,5.872890949249268,5.872890949249268,0.000000000000000,2,2,2,2,2,2.000000000000000,2
713,1639.989990234375000,1639.989990234375000,1639.989990234375000,0.000000000000000,2010,0,0.989485442638397,0.989485442638397,0.989485442638397,0.000000000000000,2,2,2,2,2,2.000000000000000,2
714,1640.459960937500000,1640.459960937500000,1640.459960937500000,0.000000000000000,2010,0,5.493857860565186,5.493857860565186,5.493857860565186,0.000000000000000,1,2,1,2,2,2.000000000000000,2
715,1641.060058593750000,1641.060058593750000,1641.060058593750000,0.000000000000000,2010,0,7.875038146972656,7.875038146972656,7.875038146972656,0.000000000000000,1,2,1,2,2,2.000000000000000,2
716,1641.650024414062500,1641.650024414062500,1641.650024414062500,0.000000000000000,2010,0,7.026187896728516,7.026187896728516,7.026187896728516,0.000000000000000,2,3,3,2,2,2.000000000000000,2
717,1642.030029296875000,1642.030029296875000,1642.030029296875000,0.000000000000000,2010,0,2.825369834899902,2.825369834899902,2.825369834899902,0.000000000000000,3,3,3,2,2,2.000000000000000,2
718,1642.030029296875000,1642.030029296875000,1642.030029296875000,0.000000000000000,2010,0,9.266743659973145,9.266743659973145,9.266743659973145,0.000000000000000,3,3,3,2,2,2.000000000000000,2
719,1640.729980468750000,1640.729980468750000,1640.729980468750000,0.000000000000000,2010,0,22.975761413574219,22.975761413574219,22.975761413574219,0.000000000000000,2,2,2,2,2,2.000000000000000,2
720,1638.579956054687500,1638.579956054687500,1638.579956054687500,0.000000000000000,2010,0,30.694244384765625,30.694244384765625,30.694244384765625,0.000000000000000,2,2,2,2,2,2.000000000000000,2
721,1630.920043945312500,1635.869995117187500,1633.539998372395758,2.031183685158625,2010,0,22.916761398315430,31.691713333129883,26.245741526285808,3.882540894044454,2,2,2,2,2,2.000000000000000,2
722,1620.040039062500000,1634.150024414062500,1627.615010579427008,4.594600214658443,2010,0,19.858070373535156,36.886299133300781,25.586610794067383,5.775416723817993,2,2,2,2,2,2.000000000000000,2
723,1631.910034179687500,1638.010009765625000,1635.383854792668217,1.738154676407093,2010,0,3.621517181396484,15.369890213012695,7.051191641734197,3.374200452073148,2,2,2,2,2,2.000000000000000,2
724,1638.150024414062500,1638.150024414062500,1638.150024414062500,0.000000000000000,2010,0,4.117475509643555,4.117475509643555,4.117475509643555,0.000000000000000,2,2,2,2,2,2.000000000000000,2
725,1638.670043945312500,1638.670043945312500,1638.670043945312500,0.000000000000000,2010,0,5.730999946594238,5.730999946594238,5.730999946594238,0.000000000000000,2,2,2,2,2,2.000000000000000,2
726,1639.150024414062500,1639.150024414062500,1639.150024414062500,0.000000000000000,2010,0,4.824910163879395,4.824910163879395,4.824910163879395,0.000000000000000,2,2,2,2,2,2.000000000000000,2
727,1639.530029296875000,1639.530029296875000,1639.530029296875000,0.000000000000000,2010,0,3.905636072158813,3.905636072158813,3.905636072158813,0.000000000000000,2,2,2,2,2,2.000000000000000,2
728,1639.839965820312500,1639.839965820312500,1639.839965820312500,0.000000000000000,2010,0,5.407187461853027,5.407187461853027,5.407187461853027,0.000000000000000,2,2,2,2,2,2.000000000000000,2
729,1640.270019531250000,1640.270019531250000,1640.270019531250000,0.000000000000000,2010,0,6.911057949066162,6.911057949066162,6.911057949066162,0.000000000000000,2,2,2,2,2,2.000000000000000,2
730,1640.640014648437500,1640.640014648437500,1640.640014648437500,0.000000000000000,2010,0,6.378373146057129,6.378373146057129,6.378373146057129,0.000000000000000,2,2,2,2,2,2.000000000000000,2
731,1641.349975585937500,1641.349975585937500,1641.349975585937500,0.000000000000000,2010,0,4.016316413879395,4.016316413879395,4.016316413879395,0.000000000000000,2,2,2,2,2,2.000000000000000,2
732,1641.530029296875000,1641.530029296875000,1641.530029296875000,0.000000000000000,2010,0,2.111379861831665,2.111379861831665,2.111379861831665,0.000000000000000,2,2,2,2,2,2.000000000000000,2
733,1641.430053710937500,1641.430053710937500,1641.430053710937500,0.000000000000000,2010,0,5.394375324249268,5.394375324249268,5.394375324249268,0.000000000000000,2,2,2,2,2,2.000000000000000,2
734,1641.060058593750000,1641.060058593750000,1641.060058593750000,0.000000000000000,2010,0,7.107206344604492,7.107206344604492,7.107206344604492,0.000000000000000,2,2,2,2,2,2.000000000000000,2
735,1640.339965820312500,1640.339965820312500,1640.339965820312500,0.000000000000000,2010,0,6.227084159851074,6.227084159851074,6.227084159851074,0.000000000000000,2,2,2,2,2,2.000000000000000,2
736,1640.060058593750000,1640.060058593750000,1640.060058593750000,0.000000000000000,2010,0,3.439957857131958,3.439957857131958,3.439957857131958,0.000000000000000,2,2,2,2,2,2.000000000000000,2
737,1640.069946289062500,1640.069946289062500,1640.069946289062500,0.000000000000000,2010,0,1.024123430252075,1.024123430252075,1.024123430252075,0.000000000000000,1,2,1,2,2,2.000000000000000,2
738,1640.500000000000000,1640.500000000000000,1640.500000000000000,0.000000000000000,2010,0,5.755185604095459,5.755185604095459,5.755185604095459,0.000000000000000,2,3,2,2,2,2.000000000000000,2
739,1641.180053710937500,1641.180053710937500,1641.180053710937500,0.000000000000000,2010,0,7.197785854339600,7.197785854339600,7.197785854339600,0.000000000000000,3,3,3,2,2,2.000000000000000,2
740,1641.849975585937500,1641.849975585937500,1641.849975585937500,0.000000000000000,2010,0,4.787177562713623,4.787177562713623,4.787177562713623,0.000000000000000,3,3,3,2,2,2.000000000000000,2
741,1642.050048828125000,1642.050048828125000,1642.050048828125000,0.000000000000000,2010,0,6.022811889648438,6.022811889648438,6.022811889648438,0.000000000000000,2,2,2,2,2,2.000000000000000,2
742,1641.510009765625000,1641.510009765625000,1641.510009765625000,0.000000000000000,2010,0,20.015083312988281,20.015083312988281,20.015083312988281,0.000000000000000,2,2,2,2,2,2.000000000000000,2
743,1638.829956054687500,1638.829956054687500,1638.829956054687500,0.000000000000000,2010,0,31.079736709594727,31.079736709594727,31.079736709594727,0.000000000000000,2,2,2,2,2,2.000000000000000,2
744,1635.939941406250000,1635.939941406250000,1635.939941406250000,0.000000000000000,2010,0,33.078018188476562,33.078018188476562,33.078018188476562,0.000000000000000,2,2,2,2,2,2.000000000000000,2
745,1630.609985351562500,1633.790039062500000,1632.130004882812500,1.302021115406006,2010,0,21.702167510986328,32.355838775634766,26.081804275512695,4.550951178180341,2,2,2,2,2,2.000000000000000,2
746,1632.270019531250000,1637.819946289062500,1635.795381986177972,1.377787843253954,2010,0,3.016290426254272,16.301307678222656,6.079098609777597,3.545862989042882,2,2,2,2,2,2.000000000000000,2
747,1638.010009765625000,1638.010009765625000,1638.010009765625000,0.000000000000000,2010,0,4.779101371765137,4.779101371765137,4.779101371765137,0.000000000000000,2,2,2,2,2,2.000000000000000,2
748,1638.660034179687500,1638.660034179687500,1638.660034179687500,0.000000000000000,2010,0,6.547696590423584,6.547696590423584,6.547696590423584,0.000000000000000,2,2,2,2,2,2.000000000000000,2
749,1639.209960937500000,1639.209960937500000,1639.209960937500000,0.000000000000000,2010,0,4.988805294036865,4.988805294036865,4.988805294036865,0.000000000000000,2,2,2,2,2,2.000000000000000,2
750,1639.489990234375000,1639.489990234375000,1639.489990234375000,0.000000000000000,2010,0,3.887875795364380,3.887875795364380,3.887875795364380,0.000000000000000,2,2,2,2,2,2.000000000000000,2
751,1639.810058593750000,1639.810058593750000,1639.810058593750000,0.000000000000000,2010,0,4.794356346130371,4.794356346130371,4.794356346130371,0.000000000000000,2,2,2,2,2,2.000000000000000,2
752,1640.329956054687500,1640.329956054687500,1640.329956054687500,0.000000000000000,2010,0,6.396194934844971,6.396194934844971,6.396194934844971,0.000000000000000,2,2,2,2,2,2.000000000000000,2
753,1640.849975585937500,1640.849975585937500,1640.849975585937500,0.000000000000000,2010,0,5.050234794616699,5.050234794616699,5.050234794616699,0.000000000000000,2,2,2,2,2,2.000000000000000,2
754,1641.180053710937500,1641.180053710937500,1641.180053710937500,0.000000000000000,2010,0,2.554268360137939,2.554268360137939,2.554268360137939,0.000000000000000,2,2,2,2,2,2.000000000000000,2
755,1641.459960937500000,1641.459960937500000,1641.459960937500000,0.000000000000000,2010,0,3.832976341247559,3.832976341247559,3.832976341247559,0.000000000000000,2,2,2,2,2,2.000000000000000,2
756,1640.609985351562500,1640.609985351562500,1640.609985351562500,0.000000000000000,2010,0,7.055677413940430,7.055677413940430,7.055677413940430,0.000000000000000,2,2,2,2,2,2.000000000000000,2
757,1640.189941406250000,1640.189941406250000,1640.189941406250000,0.000000000000000,2010,0,5.454643249511719,5.454643249511719,5.454643249511719,0.000000000000000,2,2,2,2,2,2.000000000000000,2
758,1640.199951171875000,1640.199951171875000,1640.199951171875000,0.000000000000000,2010,0,2.366822481155396,2.366822481155396,2.366822481155396,0.000000000000000,1,2,1,2,2,2.000000000000000,2
759,1640.209960937500000,1640.209960937500000,1640.209960937500000,0.000000000000000,2010,0,0.173013865947723,0.173013865947723,0.173013865947723,0.000000000000000,1,2,1,2,2,2.000000000000000,2
760,1640.219970703125000,1640.219970703125000,1640.219970703125000,0.000000000000000,2010,0,0.494321197271347,0.494321197271347,0.494321197271347,0.000000000000000,2,3,2,2,2,2.000000000000000,2
761,1640.250000000000000,1640.250000000000000,1640.250000000000000,0.000000000000000,2010,0,5.270632743835449,5.270632743835449,5.270632743835449,0.000000000000000,2,2,2,2,2,2.000000000000000,2
762,1640.949951171875000,1640.949951171875000,1640.949951171875000,0.000000000000000,2010,0,11.102718353271484,11.102718353271484,11.102718353271484,0.000000000000000,2,2,2,2,2,2.000000000000000,2
763,1641.359985351562500,1641.359985351562500,1641.359985351562500,0.000000000000000,2010,0,14.057234764099121,14.057234764099121,14.057234764099121,0.000000000000000,2,2,2,2,2,2.000000000000000,2
764,1641.250000000000000,1641.250000000000000,1641.250000000000000,0.000000000000000,2010,0,17.022310256958008,17.022310256958008,17.022310256958008,0.000000000000000,2,2,2,2,2,2.000000000000000,2
765,1640.000000000000000,1640.000000000000000,1640.000000000000000,0.000000000000000,2010,0,26.196538925170898,26.196538925170898,26.196538925170898,0.000000000000000,2,2,2,2,2,2.000000000000000,2
766,1637.119995117187500,1637.119995117187500,1637.119995117187500,0.000000000000000,2010,0,32.593982696533203,32.593982696533203,32.593982696533203,0.000000000000000,2,2,2,2,2,2.000000000000000,2
767,1630.400024414062500,1634.500000000000000,1632.100016276041742,1.745459138476797,2010,0,19.803485870361328,32.401645660400391,26.872418721516926,5.257149306487547,2,2,2,2,2,2.000000000000000,2
